;218
viram;22
visitar;22
world;22
01290-900;21
1984;21
abandonar;21
acidentes;21
admitiu;21
agente;21
agir;21
aires;21
ampliação;21
amplo;21
anual;21
anunciar;21
aparecer;21
apareceu;21
argumento;21
arroz;21
assembléia;21
assinatura;21
atua;21
aumenta;21
aumentos;21
avanço;21
azul;21
brancos;21
braço;21
britânica;21
buenos;21
cadeira;21
calor;21
cama;21
caminhos;21
campeonato;21
capa;21
casal;21
causou;21
cavalos;21
chegando;21
ciclo;21
civis;21
colunista;21
começando;21
comida;21
conhecidos;21
consciência;21
considerar;21
consultor;21
contudo;21
corpos;21
corre;21
correta;21
cotidiano;21
cruzamento;21
culpa;21
culturas;21
cursos;21
câmbio;21
debates;21
decide;21
deixam;21
depoimento;21
desfile;21
destinado;21
determinou;21
dimensões;21
divulgada;21
divulgou;21
econômicos;21
eficiência;21
ensaio;21
entram;21
envolve;21
escala;21
escrita;21
espetáculo;21
estatal;21
estrada;21
expectativas;21
faixas;21
festival;21
ficaria;21
fornece;21
gratuito;21
gráfica;21
homenagem;21
incluir;21
indicado;21
infância;21
inquérito;21
inteligente;21
interessado;21
irmãos;21
italianos;21
joga;21
lazer;21
livres;21
lixo;21
manuel;21
mestre;21
miami;21
modernização;21
montagem;21
montar;21
máxima;21
método;21
mínima;21
necessárias;21
negativo;21
negros;21
nogueira;21
noção;21
observação;21
organizar;21
paixão;21
palácio;21
papéis;21
parlamentar;21
participa;21
participantes;21
passageiros;21
perdendo;21
perdido;21
perguntas;21
perigo;21
permitindo;21
piloto;21
placa;21
planalto;21
plena;21
politicamente;21
preferiu;21
princípios;21
promoção;21
provoca;21
recife;21
regionais;21
registradas;21
responde;21
rock;21
roupa;21
saem;21
salto;21
santana;21
senhor;21
sente;21
servir;21
sexta;21
soares;21
sobe;21
substituição;21
suposto;21
surpresa;21
suspensão;21
séculos;21
símbolo;21
termo;21
teste;21
toca;21
transportes;21
tributária;21
vargas;21
verbas;21
verão;21
vozes;21
zero;21
1985;20
absoluta;20
absolutamente;20
acabaram;20
acreditam;20
acrescenta;20
administrativa;20
afirmando;20
ajudou;20
aparelhos;20
apresentados;20
aprovado;20
araújo;20
assessores;20
ativa;20
atribui;20
aumentando;20
autora;20
avião;20
azevedo;20
baiano;20
bairros;20
banda;20
baseia;20
bases;20
basicamente;20
bienal;20
biografia;20
briga;20
britânico;20
caderno;20
cartaz;20
carteira;20
cavalo;20
centenas;20
centros;20
chamadas;20
científica;20
cobertura;20
colômbia;20
complexo;20
composta;20
comprado;20
concessão;20
confirma;20
conflitos;20
conquistar;20
contratar;20
convênio;20
cujos;20
câncer;20
código;20
dava;20
decisões;20
delegacia;20
demissão;20
destinada;20
dezenas;20
distribuídos;20
distrito;20
dobro;20
dívidas;20
eletrônicos;20
elite;20
encontrada;20
ensaios;20
equipes;20
errado;20
escreve;20
escrevendo;20
etapas;20
eventos;20
exame;20
existentes;20
experimental;20
explicação;20
explicações;20
falam;20
famoso;20
feminino;20
festas;20
financiar;20
flores;20
flávio;20
formal;20
fornecedores;20
franca;20
frutas;20
fruto;20
físicos;20
garoto;20
gastar;20
geralmente;20
holandês;20
hospitais;20
humana;20
humor;20
ilegal;20
ilustrada;20
instalado;20
institucional;20
janela;20
matéria;20
mecanismos;20
miguel;20
miranda;20
monetária;20
montado;20
morais;20
mortes;20
muro;20
mão-de-obra;20
músicas;20
noroeste;20
oficialmente;20
optar;20
originais;20
paralelo;20
passagens;20
permanece;20
possibilidades;20
prazer;20
preparar;20
prestar;20
previdência;20
progresso;20
propõe;20
pura;20
razoável;20
reclama;20
redor;20
reduzido;20
reprodução;20
repórter;20
restante;20
retrato;20
rumo;20
salão;20
sensação;20
sentimento;20
serviu;20
significativa;20
supermercados;20
tantas;20
teme;20
thomas;20
transformação;20
trecho;20
turma;20
urbana;20
usadas;20
varia;20
vejo;20
vendendo;20
virtual;20
visível;20
ética;20
abandonou;19
academia;19
adoção;19
agrícola;19
amazônia;19
angeles;19
apartamento;19
apelo;19
aposentado;19
aprovada;19
associados;19
assume;19
atuar;19
austrália;19
automaticamente;19
automóveis;19
açúcar;19
bancário;19
bloco;19
bomba;19
capazes;19
católica;19
caíram;19
celular;19
cheia;19
chicago;19
chuva;19
circuito;19
clássica;19
colaboração;19
colaborou;19
conceitos;19
confederação;19
conhecidas;19
conseguido;19
consideram;19
contatos;19
conversas;19
correspondência;19
coréia;19
costumam;19
criador;19
critica;19
critérios;19
críticos;19
custar;19
cálculo;19
dança;19
deixado;19
demora;19
dependendo;19
determina;19
determinada;19
devia;19
diretora;19
diria;19
discos;19
distribuído;19
dividido;19
dividir;19
eleitores;19
episódio;19
espaços;19
especialista;19
especializada;19
essencial;19
estatística;19
estoque;19
estruturas;19
exclusiva;19
exigência;19
exportação;19
famosa;19
fases;19
fechados;19
filosofia;19
fique;19
fixar;19
flagrante;19
foco;19
fotografias;19
frases;19
freire;19
gabriel;19
george;19
geraldo;19
gerar;19
getúlio;19
golpe;19
gostam;19
gramas;19
helena;19
higiene;19
hotéis;19
imaginar;19
imaginário;19
indicar;19
infantil;19
informar;19
integral;19
integrar;19
internos;19
inverno;19
investigar;19
jantar;19
japonesa;19
jean;19
lateral;19
leilões;19
levam;19
lidar;19
ligações;19
lutar;19
mandar;19
manifestações;19
mauro;19
mello;19
menino;19
mente;19
mistério;19
mérito;19
naturais;19
necessidades;19
nega;19
normas;19
novela;19
observar;19
ocidental;19
organizada;19
orientação;19
ouvido;19
pagam;19
pagamentos;19
palestra;19
parada;19
parecia;19
paul;19
pega;19
pele;19
peter;19
pistas;19
plantas;19
poderes;19
poeta;19
preparado;19
preparando;19
provocado;19
publicados;19
publicar;19
pôde;19
quadrados;19
relativamente;19
representam;19
revelação;19
ricupero;19
rodada;19
roma;19
rota;19
sarney;19
seguindo;19
senso;19
servidores;19
sessões;19
shows;19
sinto;19
sobrevivência;19
soja;19
soluções;19
sons;19
sábados;19
telefônica;19
terça;19
trabalhador;19
transforma;19
variam;19
vento;19
votar;19
águas;19
2.500;18
4.000;18
aceitou;18
alegria;18
alimento;18
amaral;18
aplicada;18
apontado;18
arrecadação;18
assalto;18
associado;18
atingido;18
auditório;18
avanços;18
bancária;18
barato;18
britânicos;18
brizola;18
buarque;18
bósnia;18
caetano;18
capitais;18
capitão;18
caras;18
certas;18
cheque;18
colega;18
colocando;18
colocação;18
combinação;18
comentou;18
competência;18
componentes;18
comunicações;18
concepção;18
confirmada;18
confirmar;18
conheceu;18
conquistou;18
consenso;18
construído;18
contexto;18
contratados;18
convencional;18
cooperação;18
correio;18
cotações;18
cresceram;18
criadores;18
critério;18
culturais;18
curioso;18
curitiba;18
células;18
cópia;18
cópias;18
danos;18
definitiva;18
depoimentos;18
depósito;18
determinação;18
diabo;18
dicas;18
difíceis;18
distribuir;18
donos;18
dores;18
duro;18
eliminar;18
emissora;18
emissão;18
entendimento;18
entrando;18
escolheu;18
esquina;18
estatísticas;18
estimado;18
estável;18
evita;18
exigem;18
exigências;18
facilidade;18
feijão;18
ficado;18
ficando;18
ficção;18
fiel;18
fins;18
fluminense;18
ford;18
fracasso;18
fraco;18
fundamentais;18
fábricas;18
gasta;18
gasto;18
histórica;18
humanas;18
impor;18
importado;18
indígenas;18
ingressos;18
intelectuais;18
invasão;18
investidores;18
jogou;18
lançando;18
leonel;18
leve;18
ligadas;18
localizado;18
localizar;18
manifestação;18
martin;18
micro;18
milho;18
militantes;18
monteiro;18
médias;18
mínimos;18
nascido;18
observa;18
ocorreram;18
operar;18
organizações;18
orgulho;18
oriente;18
ouviu;18
pacientes;18
padrões;18
parou;18
paula;18
penso;18
platéia;18
portas;18
possíveis;18
poupança;18
praticar;18
precisão;18
prever;18
práticas;18
publica;18
publicações;18
publicitário;18
química;18
radical;18
ramo;18
recebendo;18
recomenda;18
reconhecido;18
referentes;18
reflete;18
reflexo;18
regina;18
registraram;18
registros;18
resgate;18
revelar;18
richard;18
segredo;18
sociólogo;18
sombra;18
sonho;18
supera;18
supermercado;18
superou;18
suporte;18
sócio;18
talento;18
telefones;18
tomadas;18
tornam;18
turistas;18
vantagens;18
vencedor;18
vendidas;18
verba;18
vizinhos;18
ásia;18
ênfase;18
índio;18
1967;17
1968;17
1976;17
abrindo;17
acertou;17
achou;17
acompanhamento;17
adolescente;17
adultos;17
agropecuária;17
ajuste;17
albert;17
aliados;17
alma;17
aluguel;17
amiga;17
análises;17
aparência;17
apresentando;17
aprovar;17
aprovou;17
apuração;17
arquivos;17
associações;17
atende;17
atentado;17
ator;17
aviões;17
bancada;17
bancas;17
barata;17
berlim;17
bolsas;17
braços;17
calendário;17
cantor;17
causar;17
cd-rom;17
centrais;17
cheio;17
choque;17
circunstâncias;17
citar;17
coletânea;17
comanda;17
comandante;17
comentário;17
comercialização;17
compatível;17
comprometer;17
concedida;17
concorrentes;17
condenado;17
contemporânea;17
continuou;17
controla;17
controlado;17
coordenação;17
coragem;17
correndo;17
credibilidade;17
crença;17
cuidados;17
daniel;17
decisivo;17
democrática;17
devidamente;17
dirigida;17
dirigido;17
dispõe;17
distante;17
divulgar;17
dormir;17
drama;17
dutra;17
déficit;17
economistas;17
edições;17
eficiente;17
eleitorais;17
elemento;17
empresarial;17
encaminhada;17
encontros;17
enfrentou;17
ensino;17
episódios;17
específico;17
espero;17
esquecer;17
estacionamento;17
estações;17
estimativa;17
estimular;17
estreou;17
exclusivo;17
executar;17
explicou;17
facilitar;17
falso;17
famosos;17
faço;17
felicidade;17
fioravante;17
fixo;17
fleury;17
fluxo;17
formada;17
formato;17
fotografia;17
freitas;17
fronteiras;17
fôlego;17
gaúcho;17
gravação;17
gravidade;17
guia;17
hectares;17
hábito;17
hélio;17
ibirapuera;17
igualmente;17
impede;17
impediu;17
importadas;17
impõe;17
incluem;17
inevitável;17
infelizmente;17
instalada;17
instalações;17
inteiramente;17
irmã;17
irregularidades;17
japoneses;17
joaquim;17
juan;17
justificar;17
lançados;17
luciano;17
mandato;17
mantendo;17
mantida;17
mantêm;17
massacre;17
matou;17
matriz;17
mental;17
moscou;17
motorista;17
movimentação;17
multimídia;17
métodos;17
móveis;17
nature;17
neves;17
obviamente;17
ocasião;17
oferecem;17
orestes;17
otimismo;17
paciência;17
panorama;17
passe;17
percorrer;17
percurso;17
perfeito;17
períodos;17
pessoalmente;17
petista;17
pierre;17
pinheiros;17
planta;17
postos;17
precisava;17
prejuízos;17
preocupa;17
prioridade;17
procurador;17
projeta;17
proprietários;17
publicou;17
raças;17
recebidos;17
record;17
referencial;17
reforçar;17
reforço;17
registrada;17
restaurantes;17
roteiro;17
sabor;17
segmento;17
seres;17
shopping;17
software;17
substitui;17
sucessão;17
supremo;17
telas;17
telefônicas;17
tendem;17
tiro;17
tiroteio;17
torcedores;17
torres;17
transformou;17
transição;17
trazem;17
tráfico;17
término;17
universitário;17
variações;17
velhos;17
vendem;17
veículo;17
viajar;17
vice;17
vistas;17
viveu;17
vídeos;17
êxito;17
índios;17
óculos;17
1964;16
1981;16
6.000;16
acompanhada;16
acusou;16
administrativo;16
agrícolas;16
alcançou;16
alterar;16
aluno;16
amazonas;16
american;16
amizade;16
anda;16
anunciado;16
apoiar;16
apresentadas;16
apresentações;16
aproveitou;16
apurar;16
argumentos;16
arnaldo;16
audiência;16
aula;16
aumentam;16
automática;16
autorização;16
auxiliar;16
biblioteca;16
bicho;16
bolívia;16
básicas;16
camisa;16
cantar;16
canto;16
capítulos;16
cheguei;16
chinês;16
cidadãos;16
cita;16
clubes;16
clássicos;16
colocada;16
colégio;16
compor;16
compositor;16
comédia;16
concorda;16
concorrente;16
constitui;16
consulta;16
contendo;16
contratação;16
correm;16
correntes;16
crescendo;16
criadas;16
cruzeiro;16
cuidar;16
cujas;16
cunha;16
custam;16
câmeras;16
datas;16
definiu;16
democrático;16
demonstrar;16
derrotado;16
desconto;16
descontos;16
desespero;16
destruir;16
detalhe;16
dever;16
dificilmente;16
dimensão;16
dirigente;16
discussões;16
discute;16
distribui;16
eficácia;16
elaboração;16
eleitos;16
elevar;16
elizabeth;16
embaixada;16
embaixador;16
emissoras;16
empregados;16
empréstimo;16
enviada;16
escritórios;16
espacial;16
espanhola;16
específicos;16
espécies;16
estética;16
européias;16
evidência;16
ex-governador;16
exames;16
examinar;16
exceções;16
exemplar;16
exercer;16
exercícios;16
exposições;16
externos;16
faltar;16
familiar;16
fazendas;16
feminina;16
ficarão;16
fiesp;16
figueiredo;16
fila;16
fizemos;16
florianópolis;16
fotógrafo;16
franceses;16
frequentemente;16
fórum;16
gado;16
geografia;16
gera;16
gerando;16
giro;16
glória;16
goiás;16
gonçalves;16
gráficos;16
guardar;16
guilherme;16
históricos;16
ilha;16
imediata;16
importar;16
império;16
indenização;16
industriais;16
industrializados;16
inteira;16
internas;16
irlanda;16
jardins;16
juventude;16
lados;16
letra;16
licença;16
lucros;16
madeira;16
major;16
mecanismo;16
mecânica;16
menina;16
modernidade;16
morta;16
motor;16
multa;16
musical;16
norte-americanas;16
objetiva;16
ocorrência;16
ocupação;16
oferecendo;16
opera;16
paciente;16
pacífico;16
pagou;16
parcelas;16
paulistano;16
pensou;16
perderam;16
perfeitamente;16
perguntar;16
peru;16
pesa;16
pintura;16
poema;16
poemas;16
prado;16
preferido;16
prestações;16
privados;16
procurando;16
produzindo;16
produziu;16
profunda;16
propor;16
provocaram;16
quebrar;16
radicais;16
reajustes;16
recepção;16
recolher;16
recusa;16
reduz;16
repetição;16
resumo;16
retomada;16
retornar;16
revelam;16
rever;16
rico;16
roger;16
russa;16
ruth;16
rígido;16
saindo;16
salas;16
seguem;16
seguido;16
sensibilidade;16
sentem;16
sergio;16
sindicatos;16
socialista;16
subiram;16
suficientes;16
super;16
suposta;16
suspenso;16
telecomunicações;16
tende;16
testar;16
teto;16
tira;16
tirou;16
tomando;16
tradicionalmente;16
trajetória;16
tranquilidade;16
trazendo;16
triste;16
tropas;16
túnel;16
unidas;16
urbano;16
utilizados;16
valer;16
vara;16
vence;16
ventos;16
vermelha;16
viabilizar;16
vieram;16
visitantes;16
visitou;16
vitórias;16
vocação;16
volumes;16
véspera;16
ópera;16
1.200;15
1966;15
1974;15
1980;15
1982;15
aborda;15
acordos;15
acrescentar;15
adequado;15
adotado;15
afastar;15
amarelo;15
amostra;15
ampla;15
analistas;15
antigas;15
apontam;15
apóia;15
articulação;15
assinou;15
assistente;15
atacar;15
aviso;15
baixar;15
baratos;15
bares;15
batizado;15
bonito;15
boris;15
brincadeira;15
brincando;15
buraco;15
cabral;15
caio;15
calcula;15
cambial;15
causado;15
center;15
científico;15
científicos;15
classes;15
classificação;15
clínica;15
clóvis;15
cobrir;15
colorido;15
companhias;15
completar;15
compreensão;15
comunicado;15
concedeu;15
conclusões;15
conferir;15
constatação;15
consultoria;15
contam;15
conto;15
contraste;15
contribuições;15
convidado;15
correspondente;15
corrigir;15
creio;15
cresce;15
criaram;15
curiosidade;15
curta;15
curtas;15
cérebro;15
dará;15
dedos;15
definitivamente;15
demonstra;15
depender;15
descobriram;15
desgaste;15
desistiu;15
destinados;15
devo;15
disponibilidade;15
diários;15
domínio;15
editado;15
edson;15
egito;15
elaborado;15
emoção;15
encarregado;15
encerrou;15
entregou;15
escolar;15
escolhidos;15
espalhados;15
específica;15
específicas;15
espelho;15
essência;15
estabeleceu;15
estabelecido;15
estatais;15
estoques;15
estradas;15
estranho;15
eventuais;15
evidente;15
extrema;15
faltam;15
faltando;15
fama;15
fechada;15
fechamento;15
fechando;15
feridos;15
fiat;15
filósofo;15
fortaleza;15
fuga;15
fundamento;15
futuras;15
futuros;15
ganharam;15
garantiu;15
garota;15
gerações;15
gesto;15
gostaria;15
governamentais;15
gratuita;15
gravar;15
gravações;15
gêneros;15
helicóptero;15
herança;15
horários;15
humanidade;15
identificado;15
identificação;15
ilustrações;15
implica;15
indispensável;15
instalados;15
invenção;15
investiga;15
ironia;15
jazz;15
jesus;15
judeus;15
jurídico;15
justo;15
lance;15
laterais;15
leão;15
liberal;15
liderado;15
listas;15
localização;15
manaus;15
marina;15
massas;15
melhora;15
mercados;15
mexicano;15
modernos;15
mostraram;15
motoristas;15
moça;15
multidão;15
músicos;15
necessariamente;15
obriga;15
obrigatória;15
obrigação;15
ofício;15
opiniões;15
oportunidades;15
optou;15
oriental;15
orlando;15
padre;15
palestras;15
palmeiras;15
paraíso;15
passeio;15
patamar;15
pauta;15
pensava;15
percepção;15
performance;15
perigosa;15
perspectivas;15
pesados;15
petrobrás;15
plantio;15
pobreza;15
podiam;15
poesia;15
postal;15
postura;15
povos;15
preferem;15
preocupações;15
pretendem;15
prevenção;15
produzem;15
produzidas;15
propriamente;15
propriedades;15
propósito;15
propôs;15
publicadas;15
pólo;15
queixa;15
quente;15
querendo;15
quilo;15
químicos;15
reações;15
referindo;15
registra;15
relacionamento;15
remuneração;15
render;15
renderam;15
rendeu;15
renovação;15
repete;15
reposição;15
reservado;15
resultou;15
ribeirão;15
rica;15
rios;15
riqueza;15
rurais;15
saiba;15
saldo;15
samba;15
saneamento;15
secretário-geral;15
seguranças;15
sensível;15
sentia;15
sentidos;15
sequestro;15
significado;15
silvio;15
similares;15
sociedades;15
status;15
superiores;15
supostamente;15
suécia;15
tarefas;15
tecnológica;15
temor;15
tentam;15
tentativas;15
terminar;15
terço;15
tocar;15
torcida;15
torneio;15
tortura;15
trabalhava;15
traduzido;15
tranquilo;15
trimestre;15
trinta;15
vendo;15
visitante;15
visual;15
vivendo;15
voltam;15
voltaram;15
vésperas;15
álvaro;15
1973;14
1979;14
1983;14
7.000;14
abandonado;14
absurdo;14
aceito;14
achava;14
acostumado;14
acusa;14
adeptos;14
adotada;14
alíquota;14
alíquotas;14
andamento;14
aparecido;14
apresentava;14
artística;14
artístico;14
assis;14
ataca;14
atingiram;14
austríaco;14
autoria;14
autoridade;14
aérea;14
basquete;14
bastidores;14
belém;14
black;14
bndes;14
boletim;14
cantora;14
canção;14
caros;14
cesar;14
chegado;14
cheiro;14
clareza;14
cocaína;14
colaboradores;14
colapso;14
combustível;14
comemora;14
companheiros;14
comparar;14
competitividade;14
completas;14
compradores;14
conceição;14
concorrer;14
conduta;14
confirmado;14
constitucionais;14
contemporâneo;14
contos;14
contratado;14
